listing_id,name,price,latitude,longitude,accommodates,bathrooms,bedrooms,num_beds,rating_accuracy,rating_cleanliness,rating_communication,rating_location,rating_value,review_score_average,price_per_person,amenities_count,Quarter_Or_City
219471,"Best @ Back Bay, MIT, BU, Harv, NEU",140,42.3610872,-71.10425496,2,1,1,1,4,5.0,5.0,4.5,4.5,4.7,70.0,13,Cambridge
3767665,Lovely apartment near Harvard/MIT,60,42.37106144,-71.10772031,1,1,1,1,0,,,,,4.694469026548672,60.0,13,Cambridge
3759938,Unique industrial Loft| City views,149,42.40238924,-71.0202108,3,1,0,2,5,5.0,5.0,4.5,4.5,4.8,49.66666666666666,13,Chelsea
1561070,Boston! Country Life in the City.,70,42.48643349,-71.00758146,2,1,1,1,5,4.5,4.5,4.5,4.5,4.6,35.0,13,Saugus
40601,Private room & bath - Jamaica Plain,80,42.31509939,-71.11107897,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,40.0,16,Jamaica Plain
1912288,"Entire house: lovely, modern, quiet",350,42.30975049,-71.17706848,8,3,4,5,5,4.5,5.0,4.5,4.5,4.7,43.75,13,Newton
4196993,Elegant home minutes from downtown,83,42.42049397,-71.07882075,8,1,2,2,5,5.0,5.0,4.5,4.5,4.8,10.375,11,Malden
4377247,Walk Anywhere! BACK BAY 1 Bedroom,199,42.35391146,-71.08123126,3,1,1,1,5,5.0,5.0,5.0,5.0,5.0,66.33333333333333,13,Back Bay
3080193,Spacious Room by Harvard Square,75,42.37185057,-71.11445327,1,1,1,1,0,,,,,4.694469026548672,75.0,11,Cambridge
1315920,Harvard/MIT easy Conference Condo,450,42.36986118,-71.0958287,6,2,2,2,5,5.0,5.0,4.5,4.5,4.8,75.0,14,Cambridge
3522630,"1300 sqft, 3 BR, apt West Cambridge",200,42.37614133,-71.14911299,8,2,3,5,0,,,,,4.694469026548672,25.0,13,Cambridge
3521220,HEART OF Cambridge,200,42.36360177,-71.10558591,4,1,2,2,0,,,,,4.694469026548672,50.0,7,Cambridge
4623266,"Private room, air bed, cozy",60,42.37065158,-71.10135491,2,1,1,1,0,,,,,4.694469026548672,30.0,0,Cambridge
2737083,Gorgeous modern apt // Harvard MIT,140,42.37163918,-71.10436882,3,1,1,1,0,,,,,4.694469026548672,46.66666666666666,13,Cambridge
4615208,(1D) Harvard/MIT: Spacious Room!,49,42.36632405,-71.10266399,2,1,1,1,0,,,,,4.694469026548672,24.5,10,Cambridge
4524935,East Cambridge Room,175,42.36807102,-71.07988053,2,1,1,1,0,,,,,4.694469026548672,87.5,9,Cambridge
3570106,Perfect location at Harvard Sq,75,42.3718907,-71.11491759,2,1,1,1,0,,,,,4.694469026548672,37.5,10,Cambridge
495919,"Harvard Area, Spacious Apartment!",95,42.39059781,-71.15770245,2,1,1,1,3,3.5,5.0,4.5,4.5,4.2,47.5,12,Belmont
771432,3 Min to T MGH/Harvard/MIT/Parking ,55,42.39512602,-71.13575142,2,1,1,1,4,4.0,5.0,4.5,4.5,4.5,27.5,15,Cambridge
1644730,17-3 Great home in Harvard Sq!,240,42.36974803,-71.11565718,4,1,2,2,3,4.5,4.5,4.5,3.5,4.1,60.0,11,Cambridge
4169509,Lovely Harvard  1br 1ba for You! ,110,42.37038426,-71.11354115,2,1,1,2,0,,,,,4.694469026548672,55.0,13,Cambridge
4534572,5BR Family Home in Cambridge,250,42.37964384,-71.14339186,8,2,5,6,0,,,,,4.694469026548672,31.25,17,Cambridge
3247833,Lovely East Cambridge Apartment,200,42.36981161,-71.09262726,5,1,2,3,0,,,,,4.694469026548672,40.0,11,Cambridge
1930361,Luxurious Apartment Kendall SQ,190,42.36478948,-71.08352077,3,1,1,2,0,,,,,4.694469026548672,63.333333333333336,21,Cambridge
3467633,"Luxury Boston, Seaport, Beach & Gym",215,42.33908751,-71.04867351,3,1,0,1,5,5.0,5.0,4.5,4.0,4.7,71.66666666666667,22,South Boston
4437629,Charming 1BR/1BA b/w Harvard & MIT,190,42.36664797,-71.10653007,4,1,1,4,0,,,,,4.694469026548672,47.5,0,Cambridge
1153425,"Charming studio, centrally located",188,42.35148146,-71.06584651,2,1,0,1,5,4.5,5.0,5.0,4.5,4.8,94.0,7,Downtown
2308630,Spacious 2BD w/ Balconies & Parking,206,42.30516186,-71.10910559,4,1,2,2,5,5.0,5.0,5.0,5.0,5.0,51.5,12,Jamaica Plain
1806914,A place to stay the Night,45,42.34891865,-71.10561153,1,1,1,1,4,4.0,4.5,4.5,4.5,4.3,45.0,10,Fenway
2021274,Your Own 800 Sq ft in Modern Duplex,145,42.33381828,-71.033196,3,1,1,2,4,4.5,5.0,4.5,4.5,4.6,48.333333333333336,14,South Boston
3736286,Stunning Back Bay Studio,200,42.35418638,-71.07865754,2,1,0,1,0,,,,,4.694469026548672,100.0,11,Back Bay
3798415,on Bus Line to Boston & sleeps 3!,79,42.40138234,-71.01982692,3,1,1,2,5,5.0,5.0,4.5,5.0,4.9,26.33333333333333,0,Chelsea
530983,The Grand View | 4 BR 2BA | Home,250,42.31418505,-71.06000715,9,2,4,4,5,5.0,5.0,4.5,4.5,4.8,27.77777777777778,15,Dorchester
3289921,South End Studio with Sleeping Loft,140,42.33455977,-71.07447794,4,1,1,2,5,4.5,5.0,3.5,4.0,4.4,35.0,15,South End
217027,Cozy Room with one double bed,110,42.36825389,-70.97112375,2,0,1,1,5,5.0,5.0,5.0,5.0,5.0,55.0,16,Winthrop
1578877,Ideal location  Newton Lower Falls,85,42.3305568,-71.25826777,2,1,1,1,4,5.0,5.0,5.0,4.5,4.8,42.5,15,Newton
1984577,Quaint Back Back Apartment,200,42.35324118,-71.07476218,3,1,1,1,5,4.5,4.0,5.0,4.0,4.5,66.66666666666667,14,Back Bay
4333325,Clean and cozy studio in Boston,98,42.25426095,-71.12906896,3,1,0,1,5,4.0,5.0,3.5,4.0,4.3,32.666666666666664,11,Hyde Park
4025268,Quiet & Family-Friendly in Boston!,79,42.31271533,-71.0994288,2,1,1,1,5,5.0,4.5,4.5,4.5,4.7,39.5,9,Jamaica Plain
1072760,Room in Heart of Harvard Square,169,42.3745757,-71.11826294,2,1,1,1,0,,,,,4.694469026548672,84.5,8,Cambridge
4168303,Transformable room w/ private bath,150,42.3689979,-71.09652829,2,1,1,1,0,,,,,4.694469026548672,75.0,15,Cambridge
2000362,Cozy Harvard room w/ In-Room Bath,129,42.3905725,-71.15650719,2,1,1,1,0,,,,,4.694469026548672,64.5,12,Cambridge
3961108,Great location with large deck,99,42.36224651,-71.10404301,2,1,1,1,0,,,,,4.694469026548672,49.5,12,Cambridge
4573689,"Sunny, mod apt Harvard Square",165,42.38067536,-71.12910108,2,1,1,1,0,,,,,4.694469026548672,82.5,0,Cambridge
1130700,2 Bedroom stylish home in Harvard,231,42.37769187,-71.11962896,5,1,2,2,3,4.0,3.5,5.0,3.0,3.7,46.2,10,Cambridge
424885,Condo in Prime Harvard Sq Location ,275,42.38083428,-71.12191522,3,1,1,2,5,5.0,5.0,5.0,5.0,5.0,91.66666666666669,12,Cambridge
1970771,1-bedroom private condo,175,42.37605902,-71.10962285,3,1,1,1,0,,,,,4.694469026548672,58.333333333333336,8,Cambridge
2756777,Lovely big room in beautiful house!,115,42.38847622,-71.12553117,1,1,1,1,0,,,,,4.694469026548672,115.0,11,Cambridge
4066747,Lux 2BR Cambridge Apt w/Pool,254,42.36526127,-71.08405002,5,2,2,3,5,5.0,4.0,4.5,4.0,4.5,50.8,17,Cambridge
4104470,nice room w/bathroom,100,42.37017303,-71.09923659,2,1,1,1,0,,,,,4.694469026548672,50.0,7,Cambridge
3041485,The Windsor Inn #202,200,42.36413703,-71.09729539,2,2,1,1,0,,,,,4.694469026548672,100.0,14,Cambridge
3291948,Private room -new and modern apt,89,42.39258146,-71.12531699,3,1,1,2,4,5.0,4.5,4.5,4.0,4.5,29.666666666666668,7,Cambridge
4545314,Room(s) Available in Harvard Square,35,42.37162316,-71.11149231,1,2,1,1,0,,,,,4.694469026548672,35.0,9,Cambridge
4416908,Charming 2br Apt in Harvard Square,350,42.3739618,-71.12405516,4,1,2,2,0,,,,,4.694469026548672,87.5,14,Cambridge
4588927,Room between Harvard and MIT,95,42.37335698,-71.1065529,2,1,1,1,0,,,,,4.694469026548672,47.5,9,Cambridge
4343012,Cambridge Apartment,350,42.36051288,-71.109297,4,1,2,2,0,,,,,4.694469026548672,87.5,11,Cambridge
4515143,January 9 Days in Cambridge ,200,42.37640217,-71.15092984,5,2,3,4,0,,,,,4.694469026548672,40.0,17,Cambridge
2919460,The Windsor Inn #201,200,42.36258114,-71.09647814,2,1,1,1,0,,,,,4.694469026548672,100.0,9,Cambridge
1988463,Entire Apartment ,150,42.37155416,-71.10724247,4,1,1,2,0,,,,,4.694469026548672,37.5,9,Cambridge
2563091,Lux 2BR Cambridge Apt w/Pool,254,42.36578823,-71.08431248,5,2,2,3,4,4.5,3.5,5.0,5.0,4.5,50.8,17,Cambridge
4316644,Heart of Cambridge and Harvard,65,42.36606743,-71.11351737,2,1,1,1,0,,,,,4.694469026548672,32.5,9,Cambridge
4015009,Inman Sq Sanctuary near Harvard/MIT,85,42.37264793,-71.10084009,1,1,1,1,0,,,,,4.694469026548672,85.0,11,Cambridge
3209676,Lovely 2 Bed in Excellent Location,179,42.38835122,-71.12759751,4,1,2,2,0,,,,,4.694469026548672,44.75,9,Cambridge
4622782,MIT/Harvard/Kendall Square 2 BR Apt,150,42.36529449,-71.09283953,4,1,2,2,0,,,,,4.694469026548672,37.5,0,Cambridge
4174704,Gorgeous Cambridge 2-Level Condo,350,42.38915312,-71.12473112,5,2,3,3,0,,,,,4.694469026548672,70.0,15,Cambridge
4631416,"Sunny, Luxury Condo On The Charles!",50,42.37020135,-71.07348514,2,1,1,1,0,,,,,4.694469026548672,25.0,19,Cambridge
4588743,2 Bdrms Avail in Harvard Square,70,42.37146489,-71.11050983,2,2,2,2,0,,,,,4.694469026548672,35.0,9,Cambridge
4023322,Lux 2BR Cambridge Apt w/Pool,254,42.36385866,-71.08374522,5,2,2,3,0,,,,,4.694469026548672,50.8,17,Cambridge
2031707,Room in a 4.5 Bedroom Apartment,75,42.35690591,-71.11309756,1,1,1,1,0,,,,,4.694469026548672,75.0,10,Cambridge
4053388,Stay with two five star chefs! ,150,42.36034121,-71.06573736,3,1,1,2,4,5.0,5.0,5.0,4.5,4.8,50.0,15,Beacon Hill
225834,Home Roast & Artisanal Toast-Double,65,42.28052813,-71.13084254,2,0,1,1,5,5.0,5.0,4.5,5.0,4.9,32.5,13,Roslindale
2345404,Spacious Private Room in Kenmore Sq,200,42.34851168,-71.09381925,1,1,1,1,0,,,,,4.694469026548672,200.0,9,Fenway
2243598,Spacious 1BD on Beacon Hill,160,42.3586754,-71.07079944,4,1,1,2,4,4.0,4.5,5.0,4.0,4.4,40.0,12,Beacon Hill
2998554,Penthouse w/ a deck in Beacon Hill,295,42.36120652,-71.06729159,4,1,2,2,4,4.0,5.0,5.0,4.5,4.6,73.75,14,West End
1375194,2 bed modern new North End Boston,399,42.36650883,-71.05284004,3,1,2,2,4,5.0,4.5,5.0,4.5,4.7,133.0,8,North End
1826561,Luxury 1BD in downtown Boston,175,42.34972862,-71.05571059,4,1,1,2,5,5.0,4.5,5.0,4.5,4.8,43.75,0,Downtown
466300,architects own HGTV designer condo ,245,42.33752945,-71.07414296,3,1,1,1,0,,,,,4.694469026548672,81.66666666666667,10,South End
3875893,1 bedroom in modern-meets-old home,99,42.31686878,-71.10213529,2,1,1,1,5,5.0,5.0,4.5,4.5,4.8,49.5,13,Jamaica Plain
3612063,Private bathroom and bedroom,67,42.32649636,-71.05759917,2,1,1,1,5,5.0,5.0,4.0,4.5,4.7,33.5,8,Dorchester
4173655,"Cambridge Central Square, Charles R",200,42.35991664,-71.11076424,3,1,1,1,0,,,,,4.694469026548672,66.66666666666667,8,Cambridge
4437529,Lux 2BR Cambridge Apt by MIT,272,42.36314271,-71.08409775,5,2,2,3,0,,,,,4.694469026548672,54.4,16,Cambridge
3316734,Quiet 3rd floor room w/ lofted bed,77,42.38957201,-71.12755452,2,1,1,1,0,,,,,4.694469026548672,38.5,4,Cambridge
4538206,New Luxury 1bd near Harvard/Tufts,128,42.39577656,-71.1477342,3,1,1,2,0,,,,,4.694469026548672,42.66666666666666,19,Cambridge
2716306,Lux 2BR Cambridge Apt w/Pool,254,42.36508369,-71.08435969,5,2,2,3,5,4.5,4.0,5.0,4.5,4.6,50.8,17,Cambridge
3051271,Easy access to all of Boston,115,42.37255547,-71.08313304,2,1,1,1,5,4.0,5.0,5.0,4.0,4.6,57.5,11,Cambridge
994138,"Private BR, Bath, & Living Room!",150,42.3364362,-71.03931172,4,1,1,2,5,5.0,5.0,4.5,4.5,4.8,37.5,14,South Boston
1294595,"Beautiful, 1 Bedroom Apt",175,42.35224852,-71.08490609,1,0,1,1,5,5.0,5.0,5.0,5.0,5.0,175.0,13,Back Bay
1796910,Large Studio in Perfect Location,139,42.36191658,-71.06872427,4,1,0,2,5,4.5,5.0,5.0,4.5,4.8,34.75,12,West End
4081585,Private 1BR/1BA in Luxury 2-bed,200,42.34786048,-71.08197989,2,1,1,1,4,5.0,5.0,5.0,4.5,4.8,100.0,12,Back Bay
3796979,Great apartment in Cambridge!,150,42.38672661,-71.12363752,4,1,1,1,0,,,,,4.694469026548672,37.5,17,Cambridge
2712891,Rent a room ,60,42.36863072,-71.09305016,1,1,1,1,0,,,,,4.694469026548672,60.0,0,Cambridge
658189,Professorial Suite near Harvard,260,42.36985127,-71.10761235,2,1,1,1,4,4.0,4.5,5.0,4.5,4.4,130.0,10,Cambridge
4234921,1 Bdr /steps away from Harvard law ,58,42.38190251,-71.11782656,1,1,1,1,0,,,,,4.694469026548672,58.0,4,Cambridge
2979163,Modern 2 B/R  in Kendall Square,275,42.36711255,-71.09210031,5,2,2,2,0,,,,,4.694469026548672,55.0,12,Cambridge
4365959,Modern 3BD near Harvard/MIT,250,42.36099345,-71.11161285,6,2,3,4,0,,,,,4.694469026548672,41.66666666666666,12,Cambridge
4393224,Private room 4 mins from Central T!,113,42.36410542,-71.10684506,2,0,1,1,0,,,,,4.694469026548672,56.5,0,Cambridge
4565935,Cambridge Entire 2BR Apartmant,155,42.36921852,-71.10085611,5,1,2,2,0,,,,,4.694469026548672,31.0,7,Cambridge
1252954,"Spacious, Harvard Area, Big Kitchen",139,42.39192521,-71.15774354,2,1,1,1,0,,,,,4.694469026548672,69.5,10,Belmont
3021552,Sunny Bedroom in Peaceful Apartment,110,42.38542329,-71.1330805,2,1,1,1,0,,,,,4.694469026548672,55.0,12,Cambridge
3649162,Sleek & clean apt btw Harvard & MIT,150,42.36356689,-71.10297428,4,1,2,2,0,,,,,4.694469026548672,37.5,14,Cambridge
1935421,Gorgeous large room prime Cambridge,85,42.37167227,-71.10236369,2,2,1,1,0,,,,,4.694469026548672,42.5,6,Cambridge
4235012,Spacious 1 bd near Harvard Sq,195,42.37046236,-71.1062798,4,1,1,2,0,,,,,4.694469026548672,48.75,15,Cambridge
3021937,Cambridge large bedroom bed,120,42.35690392,-71.1094825,2,1,1,2,0,,,,,4.694469026548672,60.0,9,Cambridge
3509799,"Private apt, W&D, sleeps 4",149,42.38287787,-71.13635202,5,1,2,2,4,4.5,5.0,5.0,4.5,4.7,29.8,9,Cambridge
2110289,Heart of central square,75,42.36627802,-71.10034307,2,1,1,1,0,,,,,4.694469026548672,37.5,7,Cambridge
2460953,Top Floor Room with Private Deck,100,42.38645948,-71.11850095,2,1,1,2,4,4.5,4.5,5.0,4.5,4.6,50.0,9,Cambridge
2619860,"Steps to Harvard Yard, WiFi!",199,42.36980766,-71.11077441,5,1,1,1,4,3.5,5.0,5.0,3.5,4.2,39.8,16,Cambridge
2966864,Little Italy (North End) Great 2B,225,42.36561653,-71.05773234,4,1,2,2,5,5.0,5.0,5.0,5.0,5.0,56.25,11,North End
2904637,Guest room. Awesome location,65,42.30825408,-71.11497774,2,1,1,1,5,4.5,5.0,4.5,4.5,4.7,32.5,16,Jamaica Plain
1612842,Newly-renovated Apt among Trees,290,42.30826236,-71.11065977,4,1,3,4,5,5.0,5.0,5.0,5.0,5.0,72.5,8,Jamaica Plain
441014,Beautiful 1BR - Historic Beacon Hil,138,42.36191173,-71.06840349,2,1,1,1,5,4.5,5.0,5.0,5.0,4.9,69.0,11,West End
2663667,Homey Studio in Back Bay,150,42.34417121,-71.08938918,4,1,0,2,5,5.0,5.0,5.0,5.0,5.0,37.5,13,Fenway
3930974,Luxury NEW 1 bed in Boston yours!,145,42.34077132,-71.09058175,3,1,1,1,5,5.0,5.0,4.5,4.5,4.8,48.333333333333336,13,Fenway
1252289,South End brownstone private room,96,42.33533589,-71.07425652,2,1,1,1,5,5.0,5.0,5.0,4.5,4.9,48.0,12,South End
4603712,1BR East Cambridge/MIT/Kendall,80,42.37192476,-71.09099803,2,1,1,1,0,,,,,4.694469026548672,40.0,13,Cambridge
4492169,Room in brand new apartment,70,42.37128333,-71.09103642,2,1,1,1,0,,,,,4.694469026548672,35.0,12,Cambridge
3697903,"1 Bed Condo, Steps to Davis Square!",135,42.39322469,-71.12695878,2,1,1,1,0,,,,,4.694469026548672,67.5,12,Cambridge
2253101,Alewife Room for Professionals,139,42.39201767,-71.15729245,2,1,1,1,0,,,,,4.694469026548672,69.5,11,Cambridge
4602926,"Luxury 1 bedroom unit, Kendal Sq ",70,42.36587566,-71.07646321,2,1,1,3,0,,,,,4.694469026548672,35.0,14,Cambridge
1962600,Chic Apartment in Harvard Square,179,42.37629605,-71.12345428,2,1,1,1,4,3.5,5.0,4.5,3.5,4.1,89.5,11,Cambridge
4557432,"Spacious 3BD, 10min from Harvard Sq",110,42.37150156,-71.10743141,3,1,3,3,0,,,,,4.694469026548672,36.66666666666666,10,Cambridge
1668755,Spacious Bedroom/garrett nr Harvard,120,42.37565889,-71.13260298,2,1,1,1,0,,,,,4.694469026548672,60.0,7,Cambridge
4376857,Lux 1BR with Closet Apt.,229,42.3626842,-71.0838678,2,1,1,1,0,,,,,4.694469026548672,114.5,12,Cambridge
3852901,Charming Room Near Porter & Harvard,74,42.38832356,-71.12767365,2,1,1,1,0,,,,,4.694469026548672,37.0,7,Cambridge
4580853,Near Boston Without Hotel Prices!,60,42.39522298,-71.13011505,2,1,1,1,0,,,,,4.694469026548672,30.0,11,Cambridge
1971990,"Christmas and NYE in Cambridge, MA",200,42.36145993,-71.10198614,6,1,2,4,0,,,,,4.694469026548672,33.333333333333336,11,Cambridge
4597233,Easy access to Boston and Cambridge,85,42.37106264,-71.08334428,2,1,1,1,0,,,,,4.694469026548672,42.5,11,Cambridge
4174703,Room a block from Harvard Square!,110,42.3718273,-71.11956742,2,1,1,1,0,,,,,4.694469026548672,55.0,7,Cambridge
1758953,Suzy's North End - Little Italy,145,42.36928406,-71.05617181,3,1,1,1,5,5.0,5.0,5.0,4.5,4.9,48.333333333333336,15,Boston
4270619,Sunny corner luxury apartment,275,42.36903525,-71.09706186,6,2,2,4,0,,,,,4.694469026548672,45.833333333333336,15,Cambridge
3101805,[1091-1/3]1BR In Cambridge,277,42.36457827,-71.08462025,2,1,1,1,0,,,,,4.694469026548672,138.5,10,Cambridge
3391826,2BR - Large 2 room suite in 3BR ,139,42.38326347,-71.13826158,4,1,1,2,4,3.5,5.0,4.5,4.5,4.4,34.75,6,Cambridge
4357049,Sunny Harvard Street Room ,79,42.369673,-71.10790462,1,1,1,1,0,,,,,4.694469026548672,79.0,10,Cambridge
3294775,Sunny alcove room with ocean view!,70,42.31417775,-71.060367,2,2,1,1,5,4.5,5.0,4.0,4.5,4.6,35.0,12,Dorchester
2547075,Brand new studio in downtown Boston,200,42.35984897,-71.05779411,2,1,0,1,4,5.0,5.0,4.5,4.5,4.7,100.0,9,Downtown
3842204,"Luxury 2BR/2BA, heart of Back Bay",300,42.34739364,-71.08147391,5,2,2,2,5,4.5,5.0,5.0,5.0,4.9,60.0,10,Back Bay
4317646,Living Room AirBed(s) for Crashing,29,42.33013543,-71.10389628,2,1,1,1,4,4.0,5.0,4.5,4.5,4.5,14.5,13,Mission Hill
196806,"Comfy couch, Centrally located",79,42.34452373,-71.0868372,1,1,1,1,5,5.0,5.0,5.0,5.0,5.0,79.0,15,Fenway
1109224,4 bedroom Victorian Condo unit,399,42.32051086,-71.11215759,8,2,4,7,4,5.0,5.0,4.0,4.5,4.6,49.875,16,Jamaica Plain
3924487,Spacious Room in Boston,79,42.31040245,-71.12183285,2,1,1,1,4,4.5,5.0,4.5,4.5,4.6,39.5,0,Jamaica Plain
4431761,Close to Boston & Kendal (MIT) ,55,42.3712648,-71.09102571,2,1,1,1,0,,,,,4.694469026548672,27.5,12,Cambridge
953487,Walk to MIT & Kendall Sq,99,42.37073623,-71.08960305,1,2,1,1,0,,,,,4.694469026548672,99.0,2,Cambridge
1330311,Harvard/Central Sq studio apartment,270,42.37095624,-71.1098946,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,135.0,0,Cambridge
4480298,Cambridge room w/private bathroom,95,42.36939913,-71.10153373,2,1,1,1,0,,,,,4.694469026548672,47.5,8,Cambridge
4104434,nice room w/ bathroom,100,42.36994876,-71.10090489,2,1,1,1,0,,,,,4.694469026548672,50.0,7,Cambridge
4520159,19-3a Great Room in Renovated Apt.!,150,42.36981992,-71.11555395,3,1,1,1,0,,,,,4.694469026548672,50.0,12,Cambridge
3740822,Lux 2BR Cambridge Apt by MIT,272,42.36298056,-71.08397846,5,2,2,3,0,,,,,4.694469026548672,54.4,16,Cambridge
1754526,Bedroom/garrett nr Harvard,120,42.37656327,-71.13254539,2,1,1,1,0,,,,,4.694469026548672,60.0,7,Cambridge
4226187,Cozy bedroom near Central Square ,110,42.36497173,-71.11208469,1,1,1,1,0,,,,,4.694469026548672,110.0,3,Cambridge
1678855,Harvard/Tufts w/ Kitchen & Parking,189,42.39937714,-71.1332775,2,1,1,1,0,,,,,4.694469026548672,94.5,8,Cambridge
4137253,2 bedroom cozy apt in Boston,245,42.37022657,-71.08036456,5,1,2,2,5,4.5,5.0,4.5,4.5,4.7,49.0,13,Cambridge
4544311,Cambridge private br+ba room ,90,42.37088139,-71.10014951,2,1,1,1,0,,,,,4.694469026548672,45.0,7,Cambridge
456024,Cute&Cozy 8min walk frm Harvard Yrd,79,42.37328247,-71.10651154,1,1,1,1,4,3.5,4.0,4.5,3.5,3.9,79.0,12,Cambridge
4564713,Great bedroom in Harvard hotel ,120,42.36953696,-71.1092606,2,1,1,1,0,,,,,4.694469026548672,60.0,16,Cambridge
1818130,"Warm, modern 1BR apt great location",234,42.3697056,-71.11026067,2,1,1,1,5,4.5,5.0,5.0,4.5,4.8,117.0,13,Cambridge
1081980,BAAMarathon guests & special events,130,42.36947394,-71.09626027,4,2,1,2,0,,,,,4.694469026548672,32.5,22,Cambridge
4057005,"4BR private apt,3 queen,1 king,W/D",399,42.38303378,-71.13614896,10,2,4,4,0,,,,,4.694469026548672,39.9,9,Cambridge
249824,Thanksgiving in Cambridge 2014,200,42.37520501,-71.15266424,4,0,3,3,0,,,,,4.694469026548672,50.0,11,Cambridge
4374266,Studio in heart of Back Bay ,101,42.35406166,-71.07781108,2,1,0,1,0,,,,,4.694469026548672,50.5,7,Back Bay
1552135,Huge two bedroom in North End!,250,42.36255061,-71.05098493,4,1,2,2,4,4.5,4.5,5.0,4.5,4.6,62.5,8,North End
2798787,A private room at Sunnyside,75,42.32451389,-71.1054062,2,1,1,1,5,5.0,5.0,4.5,5.0,4.9,37.5,10,Jamaica Plain
482861,Executive Studio near Logan Airport,90,42.41686054,-71.00666962,4,1,0,1,5,5.0,5.0,4.5,5.0,4.9,22.5,14,Revere
766700,Under the Light of Old North Church,165,42.36639331,-71.05536891,3,1,1,1,4,4.0,4.5,5.0,4.5,4.5,55.0,12,North End
2204023,"Apartment, great location Boston",100,42.3753031,-71.03578482,2,1,1,1,4,4.0,5.0,3.5,4.5,4.3,50.0,8,East Boston
554720,Boston Charm - Condo,240,42.31856881,-71.11415408,6,2,2,2,5,5.0,4.5,4.5,4.5,4.7,40.0,14,Jamaica Plain
2124467,Boston Penthouse by MGH/Harvard/MIT,79,42.3604082,-71.0672929,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,39.5,11,Beacon Hill
1342370,Beautiful 2 Bed Unit in South End,250,42.33925588,-71.08017332,6,1,2,3,4,4.5,4.5,4.0,4.5,4.4,41.66666666666666,10,South End
3021446,Pvt bath Winter Sale! 15min to city,65,42.31837135,-71.10561505,2,1,1,1,4,5.0,4.5,4.5,4.5,4.6,32.5,14,Jamaica Plain
1438520,Beautiful apartment near Alewife,70,42.39405615,-71.13425224,2,1,1,1,0,,,,,4.694469026548672,35.0,10,Cambridge
4515876,Lux 1BR Cambridge Apt w/Pool,228,42.36615784,-71.08238868,3,1,1,2,0,,,,,4.694469026548672,76.0,17,Cambridge
2948668,Sunlit Modern Charm in Cambridge,120,42.35823552,-71.10827935,2,1,1,1,0,,,,,4.694469026548672,60.0,11,Cambridge
4489577,Lux 1BR Cambridge Apt by MIT,233,42.36387829,-71.08308991,3,1,1,2,0,,,,,4.694469026548672,77.66666666666667,17,Cambridge
4012270,Nice room for 3 in Cambridge,100,42.37024045,-71.10087162,3,1,1,2,0,,,,,4.694469026548672,33.333333333333336,8,Cambridge
4348916,"Modern, clean, bright Cambridge Apt",175,42.36565335,-71.08205801,2,1,1,1,0,,,,,4.694469026548672,87.5,16,Cambridge
3774976,Cozy and in the green near Harvard,115,42.38008571,-71.13904473,2,2,1,1,0,,,,,4.694469026548672,57.5,6,Cambridge
4438139,Lux 1BR Cambridge Apt w/Pool,228,42.36561715,-71.08406699,3,1,1,2,0,,,,,4.694469026548672,76.0,17,Cambridge
4602399,Great room in Cambridge Riverside,75,42.36882124,-71.11298226,1,2,1,1,0,,,,,4.694469026548672,75.0,14,Cambridge
3289983,Fully furnished 2 bedrooms for 5,150,42.36992101,-71.09365211,5,1,2,2,0,,,,,4.694469026548672,30.0,14,Cambridge
4263736,Brownstone Master bedroom suite ,105,42.32908311,-71.09328908,2,1,1,1,5,5.0,4.5,4.0,5.0,4.7,52.5,16,Roxbury
4155739,2BR Apartment 2min walk from HarvSq,350,42.37901927,-71.12129138,6,1,2,3,0,,,,,4.694469026548672,58.333333333333336,0,Cambridge
3870191,MIT Excellent location,59,42.37042817,-71.08958688,1,0,1,1,0,,,,,4.694469026548672,59.0,5,Cambridge
3760574,Cozy condo in Inman Square,95,42.37017585,-71.09640912,1,1,1,1,0,,,,,4.694469026548672,95.0,7,Cambridge
4031375, A room in spacious 3 bdroom apt,120,42.39540472,-71.1345673,2,1,1,1,0,,,,,4.694469026548672,60.0,13,Cambridge
2538983,Spacious 2 bedrooms Apt with deck,300,42.35657695,-71.10815666,4,1,2,3,0,,,,,4.694469026548672,75.0,13,Cambridge
3653207,Back Bay/Downtown. Beautiful 1BR,225,42.35136809,-71.06739053,2,1,1,1,5,5.0,5.0,5.0,4.0,4.8,112.5,12,Downtown
1141522,"5min to Downtown Boston, walk to T ",75,42.37751972,-71.03418118,2,1,1,1,4,4.0,4.5,4.0,4.0,4.2,37.5,12,East Boston
568234,Parking/Pvt Bath/Hip Neighborhood,95,42.30334666,-71.10497372,4,1,1,3,5,5.0,5.0,5.0,5.0,5.0,23.75,14,Jamaica Plain
119666,Village B&B - Katie's Room,130,42.321845,-71.20894619,2,1,1,1,5,5.0,5.0,5.0,5.0,5.0,65.0,7,Newton
369940,North End 2 Bedroom Boston Condo,199,42.36518961,-71.05536089,4,1,2,4,5,5.0,5.0,5.0,5.0,5.0,49.75,11,North End
3359282,Exotic Bedroom Close to T,83,42.3130913,-71.05435362,2,1,1,1,5,5.0,4.5,4.5,4.5,4.7,41.5,10,Dorchester
